,race_label,grouping
124010,B,3.0
124011,H,3.0
124012,H,4.0
124013,H,4.0
124014,H,3.0
124015,H,4.0
124016,B,3.0
124017,H,3.0
124018,H,3.0
124019,W,3.0
124020,H,3.0
124021,H,2.0
124022,H,2.0
124023,H,3.0
124024,W,4.0
124025,B,2.0
124026,H,2.0
124027,B,3.0
124028,B,2.0
124029,B,3.0
124030,B,0.0
124031,B,4.0
124032,H,3.0
124033,H,2.0
124034,B,3.0
124035,B,2.0
124036,H,3.0
124037,B,2.0
124038,B,4.0
124039,H,0.0
124040,H,2.0
124041,H,2.0
124042,W,4.0
124043,H,2.0
124044,H,3.0
124045,W,0.0
124046,B,3.0
124047,W,0.0
124048,H,3.0
124049,W,3.0
124050,B,0.0
124051,W,0.0
124052,H,0.0
124053,H,3.0
124054,B,4.0
124055,H,2.0
124056,B,3.0
124057,B,4.0
124058,H,2.0
124059,W,0.0
124060,B,3.0
124061,H,3.0
124062,B,3.0
124063,B,4.0
124064,H,3.0
124065,W,3.0
124066,H,2.0
124067,H,2.0
124068,B,3.0
124069,W,4.0
124070,H,3.0
124071,B,3.0
124072,B,3.0
124073,H,2.0
124074,H,3.0
124075,H,4.0
124076,H,2.0
124077,W,4.0
124078,B,2.0
124079,H,3.0
124080,B,3.0
124081,B,3.0
124082,W,3.0
124083,W,3.0
124084,W,3.0
124085,W,0.0
124086,B,3.0
124087,B,3.0
124088,W,3.0
124089,W,3.0
124090,W,0.0
124091,B,3.0
124092,W,3.0
124093,B,4.0
124094,H,4.0
124095,H,2.0
124096,B,2.0
124097,B,3.0
124098,H,2.0
124099,B,3.0
124100,W,3.0
124101,B,4.0
124102,H,2.0
124103,H,2.0
124104,B,2.0
124105,B,0.0
124106,B,2.0
124107,B,2.0
124108,B,2.0
124109,H,3.0
124110,B,2.0
124111,B,4.0
124112,H,3.0
124113,B,3.0
124114,B,2.0
124115,H,0.0
124116,B,2.0
124117,B,2.0
124118,W,3.0
124119,B,3.0
124120,B,3.0
124121,H,2.0
124122,H,2.0
124123,H,4.0
124124,B,4.0
124125,B,3.0
124126,W,3.0
124127,B,2.0
124128,B,4.0
124129,B,4.0
124130,H,3.0
124131,W,3.0
124132,B,3.0
124133,B,3.0
124134,W,3.0
124135,B,0.0
124136,B,3.0
124137,O,3.0
124138,B,3.0
124139,B,2.0
124140,W,3.0
124141,W,4.0
124142,W,3.0
124143,H,3.0
124144,H,3.0
124145,B,3.0
124146,H,0.0
124147,B,3.0
124148,B,2.0
124149,B,3.0
124150,B,3.0
124151,B,3.0
124152,W,2.0
124153,H,2.0
124154,H,3.0
124155,B,2.0
124156,B,3.0
124157,H,0.0
124158,B,3.0
124159,W,3.0
124160,H,3.0
124161,H,3.0
124162,B,3.0
124163,H,3.0
124164,W,3.0
124165,B,3.0
124166,O,3.0
124167,H,3.0
124168,B,4.0
124169,B,3.0
124170,B,3.0
124171,B,3.0
124172,H,3.0
124173,H,2.0
124174,B,0.0
124175,B,3.0
124176,H,4.0
124177,B,4.0
124178,B,3.0
124179,W,2.0
124180,B,3.0
124181,B,3.0
124182,H,3.0
124183,B,3.0
124184,W,2.0
124185,B,3.0
124186,B,2.0
124187,B,3.0
124188,B,2.0
124189,B,2.0
124190,H,3.0
124191,W,3.0
124192,B,3.0
124193,H,2.0
124194,B,4.0
124195,H,0.0
124196,H,3.0
124197,H,3.0
124198,B,4.0
124199,B,3.0
124200,B,3.0
124201,W,2.0
124202,O,0.0
124203,B,3.0
124204,W,0.0
124205,H,2.0
124206,W,3.0
124207,H,2.0
124208,W,2.0
124209,H,0.0
124210,W,3.0
124211,H,3.0
124212,B,3.0
124213,H,3.0
124214,H,3.0
124215,W,4.0
124216,B,3.0
124217,B,3.0
124218,B,2.0
124219,B,3.0
124220,O,2.0
124221,B,3.0
124222,H,3.0
124223,H,3.0
124224,B,3.0
124225,H,3.0
124226,B,2.0
124227,W,3.0
124228,W,3.0
124229,W,4.0
124230,O,3.0
124231,H,3.0
124232,B,2.0
124233,H,3.0
124234,W,0.0
124235,W,0.0
124236,H,3.0
124237,H,3.0
124238,B,2.0
124239,W,3.0
124240,H,3.0
124241,B,3.0
124242,H,3.0
124243,W,3.0
124244,H,3.0
124245,B,2.0
124246,O,3.0
124247,B,2.0
124248,B,3.0
124249,H,3.0
124250,H,3.0
124251,B,3.0
124252,H,2.0
124253,H,2.0
124254,W,3.0
124255,B,4.0
124256,B,2.0
124257,B,4.0
124258,B,0.0
124259,H,3.0
124260,B,3.0
124261,B,2.0
124262,B,2.0
124263,W,4.0
124264,B,3.0
124265,H,2.0
124266,B,4.0
124267,B,3.0
124268,O,3.0
124269,H,0.0
124270,B,3.0
124271,H,3.0
124272,B,3.0
124273,H,2.0
124274,H,4.0
124275,B,3.0
124276,H,2.0
124277,H,3.0
124278,B,3.0
124279,H,4.0
124280,B,2.0
124281,W,3.0
124282,H,2.0
124283,H,3.0
124284,W,0.0
124285,B,2.0
124286,H,2.0
124287,H,3.0
124288,H,3.0
124289,H,2.0
124290,B,2.0
124291,H,3.0
124292,B,3.0
124293,W,3.0
124294,B,3.0
124295,W,3.0
124296,B,4.0
124297,B,3.0
124298,B,2.0
124299,H,2.0
124300,H,3.0
124301,B,3.0
124302,B,3.0
124303,B,3.0
124304,W,3.0
124305,H,3.0
124306,B,3.0
124307,H,3.0
124308,B,3.0
124309,W,3.0
124310,B,3.0
124311,B,3.0
124312,B,3.0
124313,B,0.0
124314,B,4.0
124315,B,3.0
124316,B,3.0
124317,H,3.0
124318,B,3.0
124319,B,3.0
124320,W,3.0
124321,W,0.0
124322,W,3.0
124323,H,2.0
124324,H,0.0
124325,B,2.0
124326,B,2.0
124327,B,4.0
124328,B,2.0
124329,O,3.0
124330,B,2.0
124331,H,3.0
124332,B,2.0
124333,B,4.0
124334,H,3.0
124335,B,2.0
124336,H,3.0
124337,H,3.0
124338,B,3.0
124339,B,2.0
124340,H,3.0
124341,H,3.0
124342,H,3.0
124343,B,4.0
124344,H,2.0
124345,B,2.0
124346,H,2.0
124347,B,2.0
124348,H,3.0
124349,B,4.0
124350,H,3.0
124351,H,3.0
124352,W,3.0
124353,H,3.0
124354,H,2.0
124355,B,3.0
124356,B,2.0
124357,H,3.0
124358,B,4.0
124359,B,4.0
124360,B,2.0
124361,B,2.0
124362,H,0.0
124363,H,3.0
124364,O,4.0
124365,W,3.0
124366,B,3.0
124367,B,2.0
124368,B,2.0
124369,W,2.0
124370,B,2.0
124371,H,2.0
124372,B,3.0
124373,B,4.0
124374,W,3.0
124375,B,4.0
124376,B,3.0
124377,H,3.0
124378,W,0.0
124379,H,4.0
124380,B,3.0
124381,W,3.0
124382,W,3.0
124383,B,3.0
124384,O,3.0
124385,O,0.0
124386,B,3.0
124387,W,3.0
124388,H,3.0
124389,B,3.0
124390,B,3.0
124391,W,3.0
124392,W,0.0
124393,W,3.0
124394,B,3.0
124395,B,2.0
124396,B,0.0
124397,H,3.0
124398,B,3.0
124399,H,3.0
124400,H,3.0
124401,H,2.0
124402,H,3.0
124403,O,3.0
124404,B,3.0
124405,H,3.0
124406,B,3.0
124407,H,2.0
124408,H,3.0
124409,H,3.0
124410,H,3.0
124411,B,2.0
124412,B,4.0
124413,B,2.0
124414,B,3.0
124415,H,3.0
124416,H,3.0
124417,H,3.0
124418,B,3.0
124419,H,3.0
124420,H,2.0
124421,H,4.0
124422,W,3.0
124423,B,2.0
124424,B,4.0
124425,W,3.0
124426,H,2.0
124427,B,3.0
124428,B,2.0
124429,B,3.0
124430,W,3.0
124431,H,3.0
124432,W,3.0
124433,H,3.0
124434,B,4.0
124435,H,3.0
124436,B,3.0
124437,B,3.0
124438,W,2.0
124439,B,2.0
124440,B,3.0
124441,H,3.0
124442,W,3.0
124443,H,2.0
124444,H,3.0
124445,W,3.0
124446,B,2.0
124447,W,3.0
124448,B,0.0
124449,H,2.0
124450,H,3.0
124451,H,3.0
124452,B,2.0
124453,B,2.0
124454,H,2.0
124455,B,4.0
124456,H,3.0
124457,B,2.0
124458,B,2.0
124459,B,3.0
124460,B,4.0
124461,B,3.0
124462,B,2.0
124463,O,3.0
124464,B,0.0
124465,B,2.0
124466,B,3.0
124467,H,2.0
124468,H,3.0
124469,B,3.0
124470,B,3.0
124471,W,3.0
124472,H,2.0
124473,H,2.0
124474,H,3.0
124475,B,2.0
124476,B,4.0
124477,B,2.0
124478,B,2.0
124479,H,3.0
124480,B,3.0
124481,H,3.0
124482,B,4.0
124483,B,2.0
124484,H,0.0
124485,B,2.0
124486,H,2.0
124487,H,3.0
124488,W,0.0
124489,B,3.0
124490,H,3.0
124491,B,2.0
124492,B,3.0
124493,H,3.0
124494,B,3.0
124495,B,2.0
124496,B,4.0
124497,B,3.0
124498,H,2.0
124499,B,2.0
124500,B,4.0
124501,H,3.0
124502,H,3.0
124503,W,3.0
124504,W,3.0
124505,W,2.0
124506,W,3.0
124507,B,3.0
124508,B,3.0
124509,W,4.0
124510,B,3.0
124511,H,3.0
124512,B,0.0
124513,H,4.0
124514,B,3.0
124515,B,4.0
124516,W,2.0
124517,B,3.0
124518,W,2.0
124519,B,3.0
124520,W,0.0
124521,H,3.0
124522,B,3.0
124523,H,3.0
124524,H,3.0
124525,O,2.0
124526,B,4.0
124527,H,2.0
124528,W,4.0
124529,H,3.0
124530,B,2.0
124531,H,3.0
124532,B,2.0
124533,H,2.0
124534,B,2.0
124535,B,3.0
124536,B,2.0
124537,H,4.0
124538,B,2.0
124539,B,2.0
124540,W,3.0
124541,W,3.0
124542,O,3.0
124543,H,3.0
124544,W,3.0
124545,W,3.0
124546,B,2.0
124547,W,0.0
124548,W,3.0
124549,W,0.0
124550,W,3.0
124551,B,3.0
124552,H,3.0
124553,W,3.0
124554,B,4.0
124555,B,3.0
124556,B,3.0
124557,W,3.0
124558,B,3.0
124559,B,3.0
124560,B,3.0
124561,W,3.0
124562,W,3.0
124563,B,3.0
124564,H,3.0
124565,H,3.0
124566,W,2.0
124567,W,3.0
124568,W,3.0
124569,B,3.0
124570,W,3.0
124571,B,2.0
124572,W,3.0
124573,W,3.0
124574,H,3.0
124575,B,2.0
124576,W,0.0
124577,H,3.0
124578,H,3.0
124579,O,3.0
124580,B,3.0
124581,B,3.0
124582,B,4.0
124583,W,3.0
124584,H,3.0
124585,W,0.0
124586,B,2.0
124587,H,3.0
124588,W,3.0
124589,W,3.0
124590,H,3.0
124591,H,3.0
124592,W,3.0
124593,W,3.0
124594,B,3.0
124595,W,3.0
124596,B,3.0
124597,H,3.0
124598,H,2.0
124599,H,3.0
124600,B,3.0
124601,B,2.0
124602,H,2.0
124603,H,3.0
124604,B,2.0
124605,H,3.0
124606,H,3.0
124607,B,2.0
124608,B,4.0
124609,H,3.0
124610,C,3.0
124611,B,0.0
124612,B,4.0
124613,H,3.0
124614,B,3.0
124615,C,3.0
124616,H,3.0
124617,H,3.0
124618,W,3.0
124619,B,3.0
124620,B,4.0
124621,W,2.0
124622,C,3.0
124623,B,2.0
124624,H,3.0
124625,B,3.0
124626,H,3.0
124627,W,3.0
124628,W,3.0
124629,W,3.0
124630,O,3.0
124631,W,3.0
124632,W,2.0
124633,B,3.0
124634,B,4.0
124635,W,3.0
124636,C,3.0
124637,B,3.0
124638,H,3.0
124639,B,3.0
124640,W,2.0
124641,H,0.0
124642,O,3.0
124643,W,2.0
124644,W,3.0
124645,B,4.0
124646,H,3.0
124647,H,3.0
124648,W,3.0
124649,H,3.0
124650,H,2.0
124651,H,3.0
124652,H,3.0
124653,B,3.0
124654,W,3.0
124655,W,3.0
124656,B,2.0
124657,W,4.0
124658,W,4.0
124659,B,3.0
124660,C,3.0
124661,H,3.0
124662,B,3.0
124663,W,2.0
124664,H,3.0
124665,B,0.0
124666,B,4.0
124667,W,3.0
124668,C,3.0
124669,H,2.0
124670,H,3.0
124671,C,3.0
124672,B,3.0
124673,W,3.0
124674,B,0.0
124675,W,4.0
124676,B,3.0
124677,B,0.0
124678,O,3.0
124679,H,4.0
124680,B,3.0
124681,W,3.0
124682,C,3.0
124683,H,3.0
124684,H,3.0
124685,W,3.0
124686,B,0.0
124687,O,3.0
124688,B,3.0
124689,C,0.0
124690,C,3.0
124691,C,3.0
124692,H,4.0
124693,C,3.0
124694,B,3.0
124695,H,2.0
124696,B,3.0
124697,B,3.0
124698,H,3.0
124699,H,2.0
124700,H,2.0
124701,C,3.0
124702,B,3.0
124703,B,3.0
124704,C,3.0
124705,H,3.0
124706,C,3.0
124707,B,3.0
124708,B,0.0
124709,H,2.0
124710,H,3.0
124711,B,3.0
124712,W,3.0
124713,H,2.0
124714,B,3.0
124715,W,2.0
124716,H,2.0
124717,B,3.0
124718,W,3.0
124719,B,3.0
124720,W,0.0
124721,O,3.0
124722,B,4.0
124723,C,3.0
124724,O,3.0
124725,C,3.0
124726,B,0.0
124727,B,0.0
124728,B,3.0
124729,H,3.0
124730,B,0.0
124731,B,0.0
124732,H,2.0
124733,B,3.0
124734,B,3.0
124735,W,3.0
124736,H,3.0
124737,W,3.0
124738,H,3.0
124739,B,2.0
124740,B,3.0
124741,H,0.0
124742,H,3.0
124743,W,2.0
124744,B,3.0
124745,B,2.0
124746,H,3.0
124747,W,0.0
124748,B,2.0
124749,H,2.0
124750,H,2.0
124751,B,3.0
124752,W,0.0
124753,H,0.0
124754,W,3.0
124755,H,3.0
124756,B,3.0
124757,W,2.0
124758,H,3.0
124759,W,3.0
124760,B,3.0
124761,B,0.0
124762,O,4.0
124763,B,2.0
124764,B,2.0
124765,B,2.0
124766,B,2.0
124767,H,3.0
124768,B,3.0
124769,B,3.0
124770,B,0.0
124771,W,3.0
124772,C,3.0
124773,C,3.0
124774,C,3.0
124775,H,4.0
124776,C,3.0
124777,O,3.0
124778,B,3.0
124779,C,3.0
124780,C,0.0
124781,H,3.0
124782,C,3.0
124783,C,3.0
124784,H,3.0
124785,O,3.0
124786,O,3.0
124787,B,3.0
124788,B,3.0
124789,B,3.0
124790,B,0.0
124791,B,1.0
124792,B,1.0
124793,C,1.0
124794,H,2.0
124795,H,1.0
124796,B,1.0
124797,O,1.0
124798,W,1.0
124799,W,1.0
124800,B,2.0
124801,W,1.0
124802,H,2.0
124803,B,1.0
124804,H,2.0
124805,C,1.0
124806,B,1.0
124807,H,1.0
124808,W,0.0
124809,B,1.0
124810,C,1.0
124811,B,2.0
124812,B,1.0
124813,H,4.0
124814,H,2.0
124815,B,2.0
124816,B,2.0
124817,F,0.0
124818,C,1.0
124819,W,1.0
124820,W,1.0
124821,O,4.0
124822,C,1.0
124823,H,2.0
124824,C,1.0
124825,B,2.0
124826,H,0.0
124827,B,1.0
124828,C,1.0
124829,B,1.0
124830,H,1.0
124831,B,1.0
124832,B,2.0
124833,B,2.0
124834,H,2.0
124835,W,2.0
124836,O,1.0
124837,W,1.0
124838,H,1.0
124839,H,2.0
124840,B,1.0
124841,W,1.0
124842,B,1.0
124843,H,2.0
124844,B,1.0
124845,B,1.0
124846,H,1.0
124847,C,1.0
124848,O,1.0
124849,C,0.0
124850,C,1.0
124851,B,1.0
124852,W,1.0
124853,W,1.0
124854,B,4.0
124855,H,2.0
124856,B,4.0
124857,H,1.0
124858,B,1.0
124859,H,1.0
124860,H,1.0
124861,B,4.0
124862,B,2.0
124863,H,4.0
124864,B,1.0
124865,W,4.0
124866,H,1.0
124867,B,2.0
124868,B,1.0
124869,C,0.0
124870,B,2.0
124871,B,2.0
124872,B,4.0
124873,B,4.0
124874,B,1.0
124875,H,2.0
124876,B,4.0
124877,B,0.0
124878,B,1.0
124879,B,4.0
124880,B,1.0
124881,B,1.0
124882,W,1.0
124883,B,4.0
124884,O,1.0
124885,O,4.0
124886,B,1.0
124887,B,4.0
124888,B,2.0
124889,H,1.0
124890,B,2.0
124891,B,2.0
124892,W,1.0
124893,B,4.0
124894,H,1.0
124895,B,4.0
124896,W,0.0
124897,B,4.0
124898,H,0.0
124899,B,2.0
124900,W,1.0
124901,C,1.0
124902,B,4.0
124903,B,2.0
124904,W,4.0
124905,W,1.0
124906,B,1.0
124907,B,1.0
124908,B,1.0
124909,B,2.0
124910,B,1.0
124911,B,2.0
124912,H,1.0
124913,H,1.0
124914,H,1.0
124915,H,1.0
124916,H,1.0
124917,W,2.0
124918,C,1.0
124919,C,1.0
124920,W,1.0
124921,B,1.0
124922,B,1.0
124923,B,1.0
124924,W,1.0
124925,H,4.0
124926,B,1.0
124927,B,2.0
124928,B,1.0
124929,H,1.0
124930,B,2.0
124931,H,2.0
124932,H,2.0
124933,B,0.0
124934,H,1.0
124935,H,0.0
124936,W,1.0
124937,W,1.0
124938,W,4.0
124939,B,4.0
124940,B,1.0
124941,B,1.0
124942,B,2.0
124943,O,1.0
124944,B,1.0
124945,B,1.0
124946,W,1.0
124947,O,2.0
124948,W,1.0
124949,B,2.0
124950,B,0.0
124951,B,2.0
124952,B,4.0
124953,B,1.0
124954,H,1.0
124955,H,1.0
124956,B,1.0
124957,B,2.0
124958,B,1.0
124959,H,1.0
124960,B,2.0
124961,B,2.0
124962,H,1.0
124963,W,1.0
124964,B,1.0
124965,H,1.0
124966,B,2.0
124967,B,1.0
124968,H,1.0
124969,H,0.0
124970,H,1.0
124971,W,2.0
124972,H,1.0
124973,B,1.0
124974,B,2.0
124975,H,1.0
124976,H,1.0
124977,B,4.0
124978,B,2.0
124979,H,2.0
124980,B,4.0
124981,W,1.0
124982,H,4.0
124983,W,1.0
124984,H,4.0
124985,B,0.0
124986,B,2.0
124987,H,1.0
124988,H,2.0
124989,B,1.0
124990,H,1.0
124991,B,1.0
124992,B,4.0
124993,H,1.0
124994,H,1.0
124995,W,4.0
124996,H,2.0
124997,B,1.0
124998,B,4.0
124999,O,4.0
125000,H,4.0
125001,H,1.0
125002,H,1.0
125003,B,2.0
125004,B,0.0
125005,H,1.0
125006,B,1.0
125007,B,2.0
125008,B,1.0
125009,B,1.0
125010,B,2.0
125011,H,4.0
125012,B,4.0
125013,H,4.0
125014,H,1.0
125015,H,1.0
125016,H,1.0
125017,H,1.0
125018,B,1.0
125019,B,1.0
125020,H,2.0
125021,W,2.0
125022,H,1.0
125023,C,1.0
125024,B,2.0
125025,B,1.0
125026,B,1.0
125027,H,1.0
125028,B,1.0
125029,W,1.0
125030,W,1.0
125031,B,4.0
125032,B,1.0
125033,B,1.0
125034,B,1.0
125035,H,1.0
125036,B,1.0
125037,W,1.0
125038,B,1.0
125039,W,1.0
125040,C,1.0
125041,W,0.0
125042,H,1.0
125043,B,1.0
125044,W,2.0
125045,B,4.0
125046,B,1.0
125047,C,1.0
125048,C,1.0
125049,H,1.0
125050,H,1.0
125051,H,2.0
125052,H,2.0
125053,B,2.0
125054,C,1.0
125055,B,0.0
125056,B,1.0
125057,B,4.0
125058,H,1.0
125059,W,2.0
125060,H,1.0
125061,C,1.0
125062,H,1.0
125063,B,1.0
125064,W,1.0
125065,B,1.0
125066,C,1.0
125067,B,1.0
125068,C,1.0
125069,B,1.0
125070,B,1.0
125071,B,2.0
125072,C,1.0
125073,W,1.0
125074,B,1.0
125075,B,1.0
125076,B,2.0
125077,H,4.0
125078,C,1.0
125079,H,1.0
125080,W,1.0
125081,B,4.0
125082,B,1.0
125083,B,1.0
125084,H,4.0
125085,C,1.0
125086,W,0.0
125087,H,1.0
125088,H,2.0
125089,B,1.0
125090,H,1.0
125091,C,0.0
125092,B,2.0
125093,O,2.0
125094,B,2.0
125095,W,2.0
125096,W,1.0
125097,H,4.0
125098,B,4.0
125099,B,2.0
125100,B,1.0
125101,B,1.0
125102,W,2.0
125103,H,4.0
125104,H,0.0
125105,C,1.0
125106,W,1.0
125107,H,1.0
125108,H,1.0
125109,H,0.0
125110,H,1.0
125111,B,2.0
125112,H,2.0
125113,B,2.0
125114,B,1.0
125115,B,1.0
125116,B,1.0
125117,H,2.0
125118,A,1.0
125119,W,1.0
125120,B,1.0
125121,H,2.0
125122,H,1.0
125123,H,1.0
125124,H,2.0
125125,W,2.0
125126,W,1.0
125127,H,1.0
125128,B,0.0
125129,H,1.0
125130,W,1.0
125131,H,1.0
125132,H,1.0
125133,O,1.0
125134,H,1.0
125135,B,1.0
125136,B,1.0
125137,B,2.0
125138,W,2.0
125139,W,4.0
125140,B,2.0
125141,H,1.0
125142,B,1.0
125143,H,1.0
125144,W,1.0
125145,H,2.0
125146,H,1.0
125147,B,1.0
125148,H,1.0
125149,H,0.0
125150,H,2.0
125151,O,1.0
125152,H,0.0
125153,H,4.0
125154,H,2.0
125155,H,1.0
125156,H,2.0
125157,B,1.0
125158,H,1.0
125159,H,1.0
125160,B,1.0
125161,B,1.0
125162,W,1.0
125163,H,1.0
125164,H,1.0
125165,H,1.0
125166,H,0.0
125167,H,1.0
125168,H,2.0
125169,H,1.0
125170,B,1.0
125171,H,1.0
125172,H,1.0
125173,W,4.0
125174,H,1.0
125175,B,1.0
125176,H,1.0
125177,B,1.0
125178,B,1.0
125179,H,1.0
125180,B,0.0
125181,B,1.0
125182,H,1.0
125183,W,1.0
125184,B,1.0
125185,W,2.0
125186,B,1.0
125187,H,1.0
125188,B,1.0
125189,B,4.0
125190,H,1.0
125191,B,0.0
125192,H,1.0
125193,B,1.0
125194,W,1.0
125195,H,1.0
125196,W,1.0
125197,W,1.0
125198,H,1.0
125199,B,2.0
125200,B,2.0
125201,B,1.0
125202,H,1.0
125203,H,1.0
125204,H,1.0
125205,H,2.0
125206,H,1.0
125207,H,1.0
125208,O,1.0
125209,H,1.0
125210,B,2.0
125211,H,2.0
125212,H,1.0
125213,W,2.0
125214,B,2.0
125215,H,1.0
125216,B,1.0
125217,W,2.0
125218,B,2.0
125219,O,2.0
125220,H,2.0
125221,B,1.0
125222,O,1.0
125223,H,2.0
125224,B,1.0
125225,W,1.0
125226,H,1.0
125227,B,2.0
125228,W,0.0
125229,W,0.0
125230,W,0.0
125231,B,2.0
125232,O,1.0
125233,B,2.0
125234,B,2.0
125235,H,1.0
125236,H,2.0
125237,B,4.0
125238,H,1.0
125239,B,1.0
125240,H,1.0
125241,B,1.0
125242,B,1.0
125243,B,1.0
125244,H,1.0
125245,H,1.0
125246,B,4.0
125247,B,2.0
125248,B,4.0
125249,W,1.0
125250,B,1.0
125251,B,4.0
125252,B,1.0
125253,B,1.0
125254,B,4.0
125255,H,1.0
125256,B,2.0
125257,B,1.0
125258,B,1.0
125259,B,1.0
125260,B,1.0
125261,H,2.0
125262,H,1.0
125263,B,1.0
125264,B,4.0
125265,H,1.0
125266,B,0.0
125267,W,2.0
125268,H,1.0
125269,B,1.0
125270,B,2.0
125271,H,2.0
125272,B,1.0
125273,H,1.0
125274,W,4.0
125275,B,4.0
125276,B,4.0
125277,B,1.0
125278,B,1.0
125279,B,4.0
125280,B,1.0
125281,B,4.0
125282,H,1.0
125283,W,0.0
125284,H,2.0
125285,H,1.0
125286,H,1.0
125287,W,1.0
125288,B,1.0
125289,B,0.0
125290,W,2.0
125291,B,2.0
125292,H,1.0
125293,H,1.0
125294,B,2.0
125295,B,2.0
125296,H,1.0
125297,B,1.0
125298,B,1.0
125299,B,1.0
125300,B,1.0
125301,H,2.0
125302,W,1.0
125303,W,2.0
125304,W,0.0
125305,B,0.0
125306,W,1.0
125307,W,1.0
125308,W,2.0
125309,B,1.0
125310,W,4.0
125311,H,4.0
125312,O,1.0
125313,H,0.0
125314,H,1.0
125315,W,1.0
125316,H,1.0
125317,H,1.0
125318,O,2.0
125319,H,1.0
125320,W,0.0
125321,W,4.0
125322,W,0.0
125323,W,1.0
125324,B,2.0
125325,H,1.0
125326,B,2.0
125327,B,2.0
125328,H,1.0
125329,H,1.0
125330,H,1.0
125331,W,1.0
125332,W,1.0
125333,H,1.0
125334,W,0.0
125335,B,2.0
125336,B,2.0
125337,H,1.0
125338,O,1.0
125339,B,1.0
125340,W,1.0
125341,W,1.0
125342,H,1.0
125343,B,0.0
125344,B,4.0
125345,H,1.0
125346,W,1.0
125347,H,0.0
125348,H,1.0
125349,H,1.0
125350,O,1.0
125351,H,4.0
125352,H,1.0
125353,H,0.0
125354,H,2.0
125355,W,1.0
125356,H,1.0
125357,O,2.0
125358,H,0.0
125359,B,0.0
125360,B,2.0
125361,H,1.0
125362,B,1.0
125363,B,1.0
125364,B,2.0
125365,B,4.0
125366,H,2.0
125367,B,2.0
125368,H,2.0
125369,H,2.0
125370,B,1.0
125371,H,0.0
125372,B,2.0
125373,W,2.0
125374,H,1.0
125375,W,1.0
125376,H,0.0
125377,H,2.0
125378,H,0.0
125379,B,1.0
125380,H,1.0
125381,H,2.0
125382,B,2.0
125383,B,4.0
125384,H,1.0
125385,H,0.0
125386,H,1.0
125387,B,2.0
125388,H,0.0
125389,H,1.0
125390,B,1.0
125391,H,2.0
125392,H,1.0
125393,W,1.0
125394,W,1.0
125395,H,1.0
125396,H,1.0
125397,W,1.0
125398,B,2.0
125399,H,1.0
125400,H,1.0
125401,B,1.0
125402,W,1.0
125403,B,1.0
125404,B,1.0
125405,W,1.0
125406,B,1.0
125407,W,1.0
125408,W,1.0
125409,W,1.0
125410,W,1.0
125411,W,1.0
125412,W,1.0
125413,W,1.0
125414,W,1.0
125415,W,1.0
125416,W,1.0
125417,W,1.0
125418,H,1.0
125419,H,1.0
125420,H,1.0
125421,W,1.0
125422,W,1.0
125423,W,1.0
125424,H,2.0
125425,W,1.0
125426,B,1.0
125427,H,1.0
125428,H,1.0
125429,H,0.0
125430,B,2.0
125431,H,1.0
125432,H,1.0
125433,B,2.0
125434,B,2.0
125435,W,1.0
125436,B,2.0
125437,B,1.0
125438,B,2.0
125439,H,1.0
125440,B,1.0
125441,B,1.0
125442,W,0.0
125443,B,1.0
125444,W,1.0
125445,B,1.0
125446,B,1.0
125447,W,1.0
125448,C,1.0
125449,H,2.0
125450,B,1.0
125451,B,1.0
125452,W,2.0
125453,B,1.0
125454,B,1.0
125455,B,1.0
125456,H,2.0
125457,W,1.0
125458,C,1.0
125459,C,1.0
125460,H,2.0
125461,B,1.0
125462,B,2.0
125463,H,1.0
125464,H,1.0
125465,B,1.0
125466,W,2.0
125467,B,2.0
125468,W,2.0
125469,H,1.0
125470,B,1.0
125471,H,2.0
125472,B,1.0
125473,C,1.0
125474,B,1.0
125475,B,2.0
125476,B,2.0
125477,H,1.0
125478,W,2.0
125479,H,1.0
125480,B,1.0
125481,B,0.0
125482,H,1.0
125483,H,2.0
125484,B,2.0
125485,H,1.0
125486,H,2.0
125487,H,1.0
125488,B,1.0
125489,H,1.0
125490,B,1.0
125491,B,4.0
125492,H,4.0
125493,H,1.0
125494,O,1.0
125495,O,2.0
125496,B,1.0
125497,B,2.0
125498,H,1.0
125499,H,2.0
125500,H,1.0
125501,H,0.0
125502,W,4.0
125503,B,1.0
125504,B,1.0
125505,O,1.0
125506,B,2.0
125507,W,1.0
125508,B,1.0
125509,W,1.0
125510,H,2.0
125511,H,4.0
125512,W,2.0
125513,B,4.0
125514,H,1.0
125515,O,1.0
125516,W,1.0
125517,B,2.0
125518,B,1.0
125519,H,1.0
125520,H,1.0
125521,H,1.0
125522,H,4.0
125523,B,2.0
125524,W,2.0
125525,O,1.0
125526,B,2.0
125527,W,1.0
125528,H,1.0
125529,W,1.0
125530,H,1.0
125531,H,2.0
125532,H,2.0
125533,H,1.0
125534,B,1.0
125535,H,2.0
125536,H,1.0
125537,H,1.0
125538,H,2.0
125539,W,1.0
125540,B,1.0
125541,W,0.0
125542,H,1.0
125543,B,1.0
125544,B,1.0
125545,B,1.0
125546,B,0.0
125547,B,2.0
125548,B,1.0
125549,B,1.0
125550,W,1.0
125551,W,0.0
125552,H,1.0
125553,B,2.0
125554,H,2.0
125555,W,4.0
125556,H,1.0
125557,H,1.0
125558,B,1.0
125559,B,2.0
125560,H,4.0
125561,H,2.0
125562,W,0.0
125563,H,1.0
